dataset,zero_index_pair,q_geometric,side,A,B,distance_near,distance_far,count_upper_raw,count_upper,known_endpoint_excluded,fmax,G_bound
around_1e12,1000000008625/1000000008626,1.25,right,1.67390728602479369e+29,2.09238410753099211e+29,1.67390728602479369e+29,2.09238410753099211e+29,4.36700079767083992e+29,4.36700079767083992e+29,False,7.13784636908017534e-59,3.11709807874250341e-29
around_1e12,1000000008625/1000000008626,1.25,right,2.09238410753099211e+29,2.61548013441374014e+29,2.09238410753099211e+29,2.61548013441374014e+29,5.47732843821281395e+29,5.47732843821281395e+29,False,4.56822167621131221e-59,2.50216504991724298e-29
around_1e12,1000000008625/1000000008626,1.25,right,2.61548013441374014e+29,3.26935016801717517e+29,2.61548013441374014e+29,3.26935016801717517e+29,6.86988234917134751e+29,6.86988234917134751e+29,False,2.92366187277523982e-59,2.00852130947238658e-29
around_1e12,1000000008625/1000000008626,1.25,right,3.26935016801717517e+29,4.08668771002146896e+29,3.26935016801717517e+29,4.08668771002146896e+29,8.61638018822084697e+29,8.61638018822084697e+29,False,1.87114359857615348e-59,1.61224846320878303e-29
around_1e12,1000000008625/1000000008626,1.25,right,4.08668771002146896e+29,5.1083596375268362e+29,4.08668771002146896e+29,5.1083596375268362e+29,1.08067592999718869e+30,1.08067592999718869e+30,False,1.19753190308873823e-59,1.29414390307172543e-29
around_1e12,1000000008625/1000000008626,1.25,right,5.1083596375268362e+29,6.38544954690854526e+29,5.1083596375268362e+29,6.38544954690854525e+29,1.3553804205834644e+30,1.3553804205834644e+30,False,7.66420417976792467e-60,1.03879122846113955e-29
around_1e12,1000000008625/1000000008626,1.25,right,6.38544954690854526e+29,7.98181193363568157e+29,6.38544954690854525e+29,7.98181193363568157e+29,1.69989491083805366e+30,1.69989491083805366e+30,False,4.90509067505147179e-60,8.33813867571919006e-30
around_1e12,1000000008625/1000000008626,1.25,right,7.98181193363568157e+29,9.97726491704460196e+29,7.98181193363568157e+29,9.97726491704460196e+29,2.13195536993347102e+30,2.13195536993347102e+30,False,3.13925803203294194e-60,6.69275801899941097e-30
around_1e12,1000000008625/1000000008626,1.25,right,9.97726491704460196e+29,1.24715811463057524e+30,9.97726491704460196e+29,1.24715811463057524e+30,2.67380262664921872e+30,2.67380262664921872e+30,False,2.00912514050108284e-60,5.37200407793877592e-30
around_1e12,1000000008625/1000000008626,1.25,right,1.24715811463057524e+30,1.55894764328821906e+30,1.24715811463057524e+30,1.55894764328821906e+30,3.35332630110199832e+30,3.35332630110199832e+30,False,1.28584008992069302e-60,4.31184139254241844e-30
around_1e12,1000000008625/1000000008626,1.25,right,1.55894764328821906e+30,1.94868455411027382e+30,1.55894764328821906e+30,1.94868455411027382e+30,4.20549914861559156e+30,4.20549914861559156e+30,False,8.22937657549243533e-61,3.46086361818705292e-30
around_1e12,1000000008625/1000000008626,1.25,right,1.94868455411027382e+30,2.43585569263784227e+30,1.94868455411027382e+30,2.43585569263784227e+30,5.27417552606710652e+30,5.27417552606710652e+30,False,5.26680100831515861e-61,2.77780329787213687e-30
around_1e12,1000000008625/1000000008626,1.25,right,2.43585569263784227e+30,3.04481961579730284e+30,2.43585569263784227e+30,3.04481961579730284e+30,6.61434639545590449e+30,6.61434639545590449e+30,False,3.37075264532170151e-61,2.22953256095570513e-30
around_1e12,1000000008625/1000000008626,1.25,right,3.04481961579730284e+30,3.80602451974662855e+30,3.04481961579730284e+30,3.80602451974662855e+30,8.29496672915990728e+30,8.29496672915990728e+30,False,2.15728169300588897e-61,1.7894579868909606e-30
around_1e12,1000000008625/1000000008626,1.25,right,3.80602451974662855e+30,4.75753064968328569e+30,3.80602451974662855e+30,4.75753064968328569e+30,1.04025005799999174e+31,1.04025005799999174e+31,False,1.38066028352376894e-61,1.43623194001388568e-30
around_1e12,1000000008625/1000000008626,1.25,right,4.75753064968328569e+30,5.94691331210410712e+30,4.75753064968328569e+30,5.94691331210410712e+30,1.30453659356874385e+31,1.30453659356874385e+31,False,8.83622581455212121e-62,1.15271799241200231e-30
around_1e12,1000000008625/1000000008626,1.25,right,5.94691331210410712e+30,7.4336416401301339e+30,5.94691331210410712e+30,7.4336416401301339e+30,1.63595076829687252e+31,1.63595076829687252e+31,False,5.65518452131335757e-62,9.25160346250316856e-31
around_1e12,1000000008625/1000000008626,1.25,right,7.4336416401301339e+30,9.29205205016266737e+30,7.4336416401301339e+30,9.29205205016266737e+30,2.05153849329101904e+31,2.05153849329101904e+31,False,3.61931809364054885e-62,7.42517038856825492e-31
around_1e12,1000000008625/1000000008626,1.25,right,9.29205205016266737e+30,1.16150650627033342e+31,9.29205205016266737e+30,1.16150650627033342e+31,2.57267315776368428e+31,2.57267315776368428e+31,False,2.31636357992995126e-62,5.95924640570718e-31
around_1e12,1000000008625/1000000008626,1.25,right,1.16150650627033342e+31,1.45188313283791678e+31,1.16150650627033342e+31,1.45188313283791678e+31,3.22615399864199345e+31,3.22615399864199345e+31,False,1.48247269115516881e-62,4.78268520044780485e-31
around_1e12,1000000008625/1000000008626,1.25,right,1.45188313283791678e+31,1.81485391604739597e+31,1.45188313283791678e+31,1.81485391604739597e+31,4.04558318759922694e+31,4.04558318759922694e+31,False,9.48782522339308037e-63,3.83837862106389255e-31
around_1e12,1000000008625/1000000008626,1.25,right,1.81485391604739597e+31,2.26856739505924496e+31,1.81485391604739597e+31,2.26856739505924496e+31,5.07309234611995259e+31,5.07309234611995259e+31,False,6.07220814297157144e-63,3.08048726541563299e-31
around_1e12,1000000008625/1000000008626,1.25,right,2.26856739505924496e+31,2.8357092438240562e+31,2.26856739505924496e+31,2.8357092438240562e+31,6.36150713467608938e+31,6.36150713467608938e+31,False,3.88621321150180572e-63,2.47221730718412154e-31
around_1e12,1000000008625/1000000008626,1.25,right,2.8357092438240562e+31,3.54463655478007025e+31,2.8357092438240562e+31,3.54463655478007025e+31,7.97706104587779753e+31,7.97706104587779753e+31,False,2.48717645536115566e-63,1.98403584162858936e-31
around_1e12,1000000008625/1000000008626,1.25,right,3.54463655478007025e+31,4.43079569347508782e+31,3.54463655478007025e+31,4.43079569347508782e+31,1.00027977167631042e+32,1.00027977167631042e+32,False,1.59179293143113962e-63,1.59223827000790518e-31
around_1e12,1000000008625/1000000008626,1.25,right,4.43079569347508782e+31,5.53849461684385977e+31,4.43079569347508782e+31,5.53849461684385977e+31,1.25428364077237018e+32,1.25428364077237018e+32,False,1.01874747611592936e-63,1.27779829337035111e-31
around_1e12,1000000008625/1000000008626,1.25,right,5.53849461684385977e+31,6.92311827105482472e+31,5.53849461684385977e+31,6.92311827105482472e+31,1.57277195868669042e+32,1.57277195868669042e+32,False,6.51998384714194789e-64,1.02544477658750245e-31
around_1e12,1000000008625/1000000008626,1.25,right,6.92311827105482472e+31,8.6538978388185309e+31,6.92311827105482472e+31,8.6538978388185309e+31,1.97211170800989764e+32,1.97211170800989764e+32,False,4.17278966217084665e-64,8.22920734782979214e-32
around_1e12,1000000008625/1000000008626,1.25,right,8.6538978388185309e+31,1.08173722985231636e+32,8.6538978388185309e+31,1.08173722985231636e+32,2.47282308457679032e+32,2.47282308457679032e+32,False,2.67058538378934186e-64,6.60388518636765174e-32
around_1e12,1000000008625/1000000008626,1.25,right,1.08173722985231636e+32,1.35217153731539545e+32,1.08173722985231636e+32,1.35217153731539545e+32,3.10063316767651075e+32,3.10063316767651075e+32,False,1.70917464562517879e-64,5.29952359557717582e-32
around_1e12,1000000008625/1000000008626,1.25,right,1.35217153731539545e+32,1.69021442164424432e+32,1.35217153731539545e+32,1.69021442164424432e+32,3.88779684954004199e+32,3.88779684954004199e+32,False,1.09387177320011442e-64,4.25275123364818419e-32
around_1e12,1000000008625/1000000008626,1.25,right,1.69021442164424432e+32,2.11276802705530539e+32,1.69021442164424432e+32,2.11276802705530539e+32,4.87475279935555692e+32,4.87475279935555692e+32,False,7.00077934848073232e-65,3.41270687266770218e-32
around_1e12,1000000008625/1000000008626,1.25,right,2.11276802705530539e+32,2.64096003381913174e+32,2.11276802705530539e+32,2.64096003381913174e+32,6.11219942098257671e+32,6.11219942098257671e+32,False,4.48049878302766868e-65,2.73857020673348561e-32
around_1e12,1000000008625/1000000008626,1.25,right,2.64096003381913174e+32,3.30120004227391468e+32,2.64096003381913174e+32,3.30120004227391468e+32,7.66369730346338408e+32,7.66369730346338408e+32,False,2.86751922113770796e-65,2.19757993226624758e-32
around_1e12,1000000008625/1000000008626,1.25,right,3.30120004227391468e+32,4.12650005284239335e+32,3.30120004227391468e+32,4.12650005284239335e+32,9.60893166337318408e+32,9.60893166337318408e+32,False,1.83521230152813309e-65,1.76344295931656534e-32
around_1e12,1000000008625/1000000008626,1.25,right,4.12650005284239335e+32,5.15812506605299169e+32,4.12650005284239335e+32,5.15812506605299169e+32,1.20478021217714226e+33,1.20478021217714226e+33,False,1.17453587297800518e-65,1.41505757825610609e-32
around_1e12,1000000008625/1000000008626,1.25,right,5.15812506605299169e+32,6.44765633256623961e+32,5.15812506605299169e+32,6.44765633256623961e+32,1.51055495804079563e+33,1.51055495804079563e+33,False,7.51702958705923315e-66,1.13548863124716793e-32
around_1e12,1000000008625/1000000008626,1.25,right,6.44765633256623961e+32,8.05957041570779951e+32,6.44765633256623961e+32,8.05957041570779951e+32,1.89391831357520431e+33,1.89391831357520431e+33,False,4.81089893571790921e-66,9.11144959911560785e-33
around_1e12,1000000008625/1000000008626,1.25,right,8.05957041570779951e+32,1.00744630196347494e+33,8.05957041570779951e+32,1.00744630196347494e+33,2.37455366199926759e+33,2.37455366199926759e+33,False,3.0789753188594619e-66,7.31119211860309783e-33
around_1e12,1000000008625/1000000008626,1.25,right,1.00744630196347494e+33,1.25930787745434367e+33,1.00744630196347494e+33,1.25930787745434367e+33,2.97713679003691224e+33,2.97713679003691224e+33,False,1.97054420407005561e-66,5.8665796463309675e-33
around_1e12,1000000008625/1000000008626,1.25,right,1.25930787745434367e+33,1.57413484681792959e+33,1.25930787745434367e+33,1.57413484681792959e+33,3.73260187821842499e+33,3.73260187821842499e+33,False,1.26114829060483559e-66,4.7073644782235654e-33
around_1e12,1000000008625/1000000008626,1.25,right,1.57413484681792959e+33,1.96766855852241199e+33,1.57413484681792959e+33,1.96766855852241199e+33,4.67972846111338711e+33,4.67972846111338711e+33,False,8.0713490598709478e-67,3.77717219150588543e-33
around_1e12,1000000008625/1000000008626,1.25,right,1.96766855852241199e+33,2.45958569815301499e+33,1.96766855852241199e+33,2.45958569815301499e+33,5.86713071806717872e+33,5.86713071806717872e+33,False,5.16566339831740659e-67,3.03076224034633484e-33
around_1e12,1000000008625/1000000008626,1.25,right,2.45958569815301499e+33,3.07448212269126873e+33,2.45958569815301499e+33,3.07448212269126873e+33,7.35575107467827944e+33,7.35575107467827944e+33,False,3.30602457492314022e-67,2.43182938199036906e-33
around_1e12,1000000008625/1000000008626,1.25,right,3.07448212269126873e+33,3.84310265336408592e+33,3.07448212269126873e+33,3.84310265336408592e+33,9.22198593971573185e+33,9.22198593971573185e+33,False,2.11585572795080974e-67,1.9512391773629362e-33
around_1e12,1000000008625/1000000008626,1.25,right,3.84310265336408592e+33,4.8038783167051074e+33,3.84310265336408592e+33,4.8038783167051074e+33,1.1561603795104518e+34,1.1561603795104518e+34,False,1.35414766588851823e-67,1.56561187930686173e-33
around_1e12,1000000008625/1000000008626,1.25,right,4.8038783167051074e+33,6.00484789588138425e+33,4.8038783167051074e+33,6.00484789588138425e+33,1.4494656456955464e+34,1.4494656456955464e+34,False,8.66654506168651669e-68,1.25618593337869959e-33
around_1e12,1000000008625/1000000008626,1.25,right,6.00484789588138425e+33,7.50605986985173031e+33,6.00484789588138425e+33,7.50605986985173031e+33,1.81716352125378506e+34,1.81716352125378506e+34,False,5.54658883947937068e-68,1.00790589064952784e-33
around_1e12,1000000008625/1000000008626,1.25,right,7.50605986985173031e+33,9.38257483731466288e+33,7.50605986985173031e+33,9.38257483731466288e+33,2.2781187317351714e+34,2.2781187317351714e+34,False,3.54981685726679724e-68,8.08690427676876809e-34
around_1e12,1000000008625/1000000008626,1.25,right,9.38257483731466288e+33,1.17282185466433286e+34,9.38257483731466288e+33,1.17282185466433286e+34,2.85597882737888935e+34,2.85597882737888935e+34,False,2.27188278865075023e-68,6.48844914267305075e-34
around_1e12,1000000008625/1000000008626,1.25,right,1.17282185466433286e+34,1.46602731833041608e+34,1.17282185466433286e+34,1.46602731833041608e+34,3.58038655011101806e+34,3.58038655011101806e+34,False,1.45400498473648015e-68,5.20589989114486962e-34
around_1e12,1000000008625/1000000008626,1.25,right,1.46602731833041608e+34,1.83253414791302009e+34,1.46602731833041608e+34,1.83253414791302009e+34,4.48849945749803053e+34,4.48849945749803053e+34,False,9.30563190231347295e-69,4.17683237452103892e-34
around_1e12,1000000008625/1000000008626,1.25,right,1.83253414791302009e+34,2.29066768489127512e+34,1.83253414791302009e+34,2.29066768489127512e+34,5.62689465919661062e+34,5.62689465919661062e+34,False,5.95560441748062269e-69,3.35115586890094571e-34
around_1e12,1000000008625/1000000008626,1.25,right,2.29066768489127512e+34,2.8633346061140939e+34,2.29066768489127512e+34,2.8633346061140939e+34,7.05395624565085384e+34,7.05395624565085384e+34,False,3.81158682718759852e-69,2.68867667054804823e-34
around_1e12,1000000008625/1000000008626,1.25,right,2.8633346061140939e+34,3.57916825764261737e+34,2.8633346061140939e+34,3.57916825764261737e+34,8.8428677091324305e+34,8.8428677091324305e+34,False,2.43941556940006305e-69,2.15714291678027191e-34
around_1e12,1000000008625/1000000008626,1.25,right,3.57916825764261737e+34,4.47396032205327171e+34,3.57916825764261737e+34,4.47396032205327171e+34,1.10853626390016171e+35,1.10853626390016171e+35,False,1.56122596441604035e-69,1.73067559769768419e-34
around_1e12,1000000008625/1000000008626,1.25,right,4.47396032205327171e+34,5.59245040256658964e+34,4.47396032205327171e+34,5.59245040256658964e+34,1.38964258019846202e+35,1.38964258019846202e+35,False,9.99184617226265826e-70,1.38850948957692068e-34
around_1e12,1000000008625/1000000008626,1.25,right,5.59245040256658964e+34,6.99056300320823705e+34,5.59245040256658964e+34,6.99056300320823705e+34,1.74201853815215237e+35,1.74201853815215237e+35,False,6.39478155024810129e-70,1.11398280079655521e-34
around_1e12,1000000008625/1000000008626,1.25,right,6.99056300320823705e+34,8.73820375401029632e+34,6.99056300320823705e+34,8.73820375401029632e+34,2.18372981382028402e+35,2.18372981382028402e+35,False,4.09266019215878482e-70,8.93726407945259099e-35
around_1e12,1000000008625/1000000008626,1.25,right,8.73820375401029632e+34,1.09227546925128704e+35,8.73820375401029632e+34,1.09227546925128704e+35,2.73742056868797197e+35,2.73742056868797197e+35,False,2.61930252298162229e-70,7.17013260202619224e-35
around_1e12,1000000008625/1000000008626,1.25,right,1.09227546925128704e+35,1.3653443365641088e+35,1.09227546925128704e+35,1.3653443365641088e+35,3.43147358762573614e+35,3.43147358762573614e+35,False,1.67635361470823826e-70,5.75236315239224935e-35
around_1e12,1000000008625/1000000008626,1.25,right,1.3653443365641088e+35,1.706680420705136e+35,1.3653443365641088e+35,1.706680420705136e+35,4.30146433048938415e+35,4.30146433048938415e+35,False,1.07286631341327249e-70,4.61489617853083593e-35
around_1e12,1000000008625/1000000008626,1.25,right,1.706680420705136e+35,2.13335052588142e+35,1.706680420705136e+35,2.13335052588142e+35,5.39198334555824766e+35,5.39198334555824766e+35,False,6.86634440584494393e-71,3.7023214681182979e-35
around_1e12,1000000008625/1000000008626,1.25,right,2.13335052588142e+35,2.666688157351775e+35,2.13335052588142e+35,2.666688157351775e+35,6.75892034750595641e+35,6.75892034750595641e+35,False,4.39446041974076412e-71,2.97018079472954165e-35
around_1e12,1000000008625/1000000008626,1.25,right,2.666688157351775e+35,3.33336019668971875e+35,2.666688157351775e+35,3.33336019668971875e+35,8.47232689133012907e+35,8.47232689133012907e+35,False,2.81245466863408903e-71,2.38280353197155598e-35
around_1e12,1000000008625/1000000008626,1.25,right,3.33336019668971875e+35,4.16670024586214844e+35,3.33336019668971875e+35,4.16670024586214844e+35,1.06200041853472658e+36,1.06200041853472658e+36,False,1.79997098792581698e-71,1.91156994252758291e-35
around_1e12,1000000008625/1000000008626,1.25,right,4.16670024586214844e+35,5.20837530732768555e+35,4.16670024586214844e+35,5.20837530732768555e+35,1.33119996956648378e+36,1.33119996956648378e+36,False,1.15198143227252287e-71,1.53351764758233683e-35
around_1e12,1000000008625/1000000008626,1.25,right,5.20837530732768555e+35,6.51046913415960693e+35,5.20837530732768555e+35,6.51046913415960693e+35,1.66862426995569916e+36,1.66862426995569916e+36,False,7.37268116654414636e-72,1.23022347291408587e-35
around_1e12,1000000008625/1000000008626,1.25,right,6.51046913415960693e+35,8.13808641769950866e+35,6.51046913415960693e+35,8.13808641769950866e+35,2.09156072244161701e+36,2.09156072244161701e+36,False,4.71851594658825367e-72,9.86906262209841817e-36
around_1e12,1000000008625/1000000008626,1.25,right,8.13808641769950866e+35,1.01726080221243858e+36,8.13808641769950866e+35,1.01726080221243858e+36,2.62167638429826258e+36,2.62167638429826258e+36,False,3.01985020581648235e-72,7.91706996870731951e-36
around_1e12,1000000008625/1000000008626,1.25,right,1.01726080221243858e+36,1.27157600276554823e+36,1.01726080221243858e+36,1.27157600276554823e+36,3.28612733193062987e+36,3.28612733193062987e+36,False,1.9327041317225487e-72,6.35111187178872359e-36
around_1e12,1000000008625/1000000008626,1.25,right,1.27157600276554823e+36,1.58947000345693529e+36,1.27157600276554823e+36,1.58947000345693529e+36,4.11894897936053939e+36,4.11894897936053939e+36,False,1.23693064430243117e-72,5.09485421488927326e-36
around_1e12,1000000008625/1000000008626,1.25,right,1.58947000345693529e+36,1.98683750432116911e+36,1.58947000345693529e+36,1.98683750432116911e+36,5.16279849225973932e+36,5.16279849225973932e+36,False,7.91635612353555949e-73,4.08705514587805411e-36
around_1e12,1000000008625/1000000008626,1.25,right,1.98683750432116911e+36,2.48354688040146138e+36,1.98683750432116911e+36,2.48354688040146138e+36,6.47113845039850549e+36,6.47113845039850549e+36,False,5.06646791906275807e-73,3.2785815358757517e-36
around_1e12,1000000008625/1000000008626,1.25,right,2.48354688040146138e+36,3.10443360050182673e+36,2.48354688040146138e+36,3.10443360050182673e+36,8.11097348184042103e+36,8.11097348184042103e+36,False,3.24253946820016517e-73,2.63001516403924808e-36
around_1e12,1000000008625/1000000008626,1.25,right,3.10443360050182673e+36,3.88054200062728341e+36,3.10443360050182673e+36,3.88054200062728341e+36,1.01662798758533878e+37,1.01662798758533878e+37,False,2.07522525964810571e-73,2.10973207950231585e-36
around_1e12,1000000008625/1000000008626,1.25,right,3.88054200062728341e+36,4.85067750078410427e+36,3.88054200062728341e+36,4.85067750078410427e+36,1.27423036242578115e+37,1.27423036242578115e+37,False,1.32814416617478765e-73,1.69236162221858658e-36
around_1e12,1000000008625/1000000008626,1.25,right,4.85067750078410427e+36,6.06334687598013033e+36,4.85067750078410427e+36,6.06334687598013033e+36,1.59709467546236105e+37,1.59709467546236105e+37,False,8.50012266351864097e-74,1.35755006466825639e-36
around_1e12,1000000008625/1000000008626,1.25,right,6.06334687598013033e+36,7.57918359497516292e+36,6.06334687598013033e+36,7.57918359497516292e+36,2.00175174736561957e+37,2.00175174736561957e+37,False,5.44007850465193022e-74,1.08896866524931481e-36
around_1e12,1000000008625/1000000008626,1.25,right,7.57918359497516292e+36,9.47397949371895365e+36,7.57918359497516292e+36,9.47397949371895365e+36,2.50891893800410978e+37,2.50891893800410978e+37,False,3.48165024297723534e-74,8.73517823011219606e-37
around_1e12,1000000008625/1000000008626,1.25,right,9.47397949371895365e+36,1.18424743671486921e+37,9.47397949371895365e+36,1.18424743671486921e+37,3.14456023975149387e+37,3.14456023975149387e+37,False,2.22825615550543062e-74,7.00688571058389892e-37
around_1e12,1000000008625/1000000008626,1.25,right,1.18424743671486921e+37,1.48030929589358651e+37,1.18424743671486921e+37,1.48030929589358651e+37,3.94121475874731315e+37,3.94121475874731315e+37,False,1.4260839395234756e-74,5.62050306966243279e-37
around_1e12,1000000008625/1000000008626,1.25,right,1.48030929589358651e+37,1.85038661986698313e+37,1.48030929589358651e+37,1.85038661986698313e+37,4.93966152225657371e+37,4.93966152225657371e+37,False,9.12693721295024381e-75,4.50839805668619716e-37
around_1e12,1000000008625/1000000008626,1.25,right,1.85038661986698313e+37,2.31298327483372892e+37,1.85038661986698313e+37,2.31298327483372892e+37,6.19100574509875747e+37,6.19100574509875747e+37,False,5.84123981628815604e-75,3.61631492611395847e-37
around_1e12,1000000008625/1000000008626,1.25,right,2.31298327483372892e+37,2.89122909354216115e+37,2.31298327483372892e+37,2.89122909354216115e+37,7.75929323422099725e+37,7.75929323422099725e+37,False,3.73839348242441987e-75,2.90072912550316737e-37
around_1e12,1000000008625/1000000008626,1.25,right,2.89122909354216115e+37,3.61403636692770143e+37,2.89122909354216115e+37,3.61403636692770143e+37,9.72478660883568458e+37,9.72478660883568458e+37,False,2.39257182875162871e-75,2.32672504809213437e-37
around_1e12,1000000008625/1000000008626,1.25,right,3.61403636692770143e+37,4.51754545865962679e+37,3.61403636692770143e+37,4.51754545865962679e+37,1.21880708436189032e+38,1.21880708436189032e+38,False,1.53124597040104238e-75,1.86629343662538787e-37
around_1e12,1000000008625/1000000008626,1.25,right,4.51754545865962679e+37,5.64693182332453349e+37,4.51754545865962679e+37,5.64693182332453349e+37,1.5275198032741501e+38,1.5275198032741501e+38,False,9.79997421056667121e-76,1.4969654678216546e-37
around_1e12,1000000008625/1000000008626,1.25,right,5.64693182332453349e+37,7.05866477915566686e+37,5.64693182332453349e+37,7.05866477915566686e+37,1.91441343886992161e+38,1.91441343886992161e+38,False,6.27198349476266958e-76,1.20071694907439912e-37
around_1e12,1000000008625/1000000008626,1.25,right,7.05866477915566686e+37,8.82333097394458358e+37,7.05866477915566686e+37,8.82333097394458358e+37,2.3992839045589445e+38,2.3992839045589445e+38,False,4.01406943664810853e-76,9.63089219113179653e-38
around_1e12,1000000008625/1000000008626,1.25,right,8.82333097394458358e+37,1.10291637174307295e+38,8.82333097394458358e+37,1.10291637174307295e+38,3.00693876316310873e+38,3.00693876316310873e+38,False,2.56900443945478946e-76,7.72483903173472005e-38
around_1e12,1000000008625/1000000008626,1.25,right,1.10291637174307295e+38,1.37864546467884118e+38,1.10291637174307295e+38,1.37864546467884118e+38,3.76846580703442104e+38,3.76846580703442104e+38,False,1.64416284125106525e-76,6.19597144845120231e-38
around_1e12,1000000008625/1000000008626,1.25,right,1.37864546467884118e+38,1.72330683084855148e+38,1.37864546467884118e+38,1.72330683084855148e+38,4.72282270014369522e+38,4.72282270014369522e+38,False,1.05226421840068176e-76,4.96965733721170286e-38
around_1e12,1000000008625/1000000008626,1.25,right,1.72330683084855148e+38,2.15413353856068935e+38,1.72330683084855148e+38,2.15413353856068935e+38,5.91882892686795517e+38,5.91882892686795517e+38,False,6.73449099776436328e-77,3.9860300125299551e-38
around_1e12,1000000008625/1000000008626,1.25,right,2.15413353856068935e+38,2.69266692320086169e+38,2.15413353856068935e+38,2.69266692320086169e+38,7.41766184819536414e+38,7.41766184819536414e+38,False,4.3100742385691925e-77,3.19706732423243833e-38
around_1e12,1000000008625/1000000008626,1.25,right,2.69266692320086169e+38,3.36583365400107711e+38,2.69266692320086169e+38,3.36583365400107711e+38,9.29598442225723041e+38,9.29598442225723041e+38,False,2.7584475126842832e-77,2.56424851075273006e-38
around_1e12,1000000008625/1000000008626,1.25,right,3.36583365400107711e+38,4.20729206750134639e+38,3.36583365400107711e+38,4.20729206750134639e+38,1.16498644178378195e+39,1.16498644178378195e+39,False,1.76540640811794125e-77,2.05667452969560757e-38
around_1e12,1000000008625/1000000008626,1.25,right,4.20729206750134639e+38,5.25911508437668298e+38,4.20729206750134639e+38,5.25911508437668298e+38,1.45996853848176263e+39,1.45996853848176263e+39,False,1.1298601011954824e-77,1.64956020063122487e-38
around_1e12,1000000008625/1000000008626,1.25,right,5.25911508437668298e+38,6.57389385547085373e+38,5.25911508437668298e+38,6.57389385547085373e+38,1.82963003091724728e+39,1.82963003091724728e+39,False,7.23110464765108735e-78,1.32302462200477095e-38
around_1e12,1000000008625/1000000008626,1.25,right,6.57389385547085373e+38,8.21736731933856716e+38,6.57389385547085373e+38,8.21736731933856716e+38,2.29287423591536409e+39,2.29287423591536409e+39,False,4.6279069744966959e-78,1.0611208668036496e-38
around_1e12,1000000008625/1000000008626,1.25,right,8.21736731933856716e+38,1.0271709149173209e+39,8.21736731933856716e+38,1.0271709149173209e+39,2.87338866648021135e+39,2.87338866648021135e+39,False,2.96186046367788538e-78,8.51057628802785952e-39
around_1e12,1000000008625/1000000008626,1.25,right,1.0271709149173209e+39,1.28396364364665112e+39,1.0271709149173209e+39,1.28396364364665112e+39,3.60085567258277198e+39,3.60085567258277198e+39,False,1.89559069675384664e-78,6.82574851330121781e-39
around_1e12,1000000008625/1000000008626,1.25,right,1.28396364364665112e+39,1.6049545545583139e+39,1.28396364364665112e+39,1.6049545545583139e+39,4.51246939008159971e+39,4.51246939008159971e+39,False,1.21317804592246185e-78,5.47442879694411839e-39
around_1e12,1000000008625/1000000008626,1.25,right,1.6049545545583139e+39,2.00619319319789237e+39,1.6049545545583139e+39,2.00619319319789237e+39,5.65483648679341806e+39,5.65483648679341806e+39,False,7.76433949390375585e-79,4.39060702659781003e-39
around_1e12,1000000008625/1000000008626,1.25,right,2.00619319319789237e+39,2.50774149149736547e+39,2.00619319319789237e+39,2.50774149149736547e+39,7.08635779498104561e+39,7.08635779498104561e+39,False,4.96917727609840374e-79,3.52133681251226028e-39
around_1e12,1000000008625/1000000008626,1.25,right,2.50774149149736547e+39,3.13467686437170683e+39,2.50774149149736547e+39,3.13467686437170683e+39,8.88021247683789831e+39,8.88021247683789831e+39,False,3.18027345670297839e-79,2.82415040299701803e-39
around_1e12,1000000008625/1000000008626,1.25,right,3.13467686437170683e+39,3.91834608046463354e+39,3.13467686437170683e+39,3.91834608046463354e+39,1.1128097137436862e+40,1.1128097137436862e+40,False,2.03537501228990617e-79,2.26498508478738227e-39
around_1e12,1000000008625/1000000008626,1.25,right,3.91834608046463354e+39,4.89793260058079193e+39,3.91834608046463354e+39,4.89793260058079193e+39,1.39449108485329389e+40,1.39449108485329389e+40,False,1.30264000786553995e-79,1.81651987774172009e-39
around_1e12,1000000008625/1000000008626,1.25,right,4.89793260058079193e+39,6.12241575072598991e+39,4.89793260058079193e+39,6.12241575072598991e+39,1.74746253440872503e+40,1.74746253440872503e+40,False,8.33689605033945568e-80,1.45684135012282749e-39
around_1e12,1000000008625/1000000008626,1.25,right,6.12241575072598991e+39,7.65301968840748739e+39,6.12241575072598991e+39,7.65301968840748739e+39,2.18976401593854089e+40,2.18976401593854089e+40,False,5.33561347221725164e-80,1.16837343844182313e-39
around_1e12,1000000008625/1000000008626,1.25,right,7.65301968840748739e+39,9.56627461050935923e+39,7.65301968840748739e+39,9.56627461050935923e+39,2.74399982983271935e+40,2.74399982983271935e+40,False,3.41479262221904105e-80,9.37019037428307412e-40
around_1e12,1000000008625/1000000008626,1.25,right,9.56627461050935923e+39,1.1957843263136699e+40,9.56627461050935923e+39,1.1957843263136699e+40,3.43849329967782823e+40,3.43849329967782823e+40,False,2.18546727822018627e-80,7.51471459282525056e-40
around_1e12,1000000008625/1000000008626,1.25,right,1.1957843263136699e+40,1.49473040789208738e+40,1.1957843263136699e+40,1.49473040789208738e+40,4.30873351508094661e+40,4.30873351508094661e+40,False,1.39869905806091921e-80,6.02662150897923347e-40
around_1e12,1000000008625/1000000008626,1.25,right,1.49473040789208738e+40,1.86841300986510923e+40,1.49473040789208738e+40,1.86841300986510923e+40,5.3991880069557599e+40,5.3991880069557599e+40,False,8.95167397158988296e-81,4.83317707495861319e-40
